uid,reg_date,device,gender,country,age
28802774,2017-11-09T00:00:00Z,iOS,M,USA,17
78783793,2017-07-18T00:00:00Z,and,M,USA,16
87515803,2016-11-21T00:00:00Z,and,F,USA,29
82764707,2018-03-05T00:00:00Z,iOS,F,CAN,40
57185725,2017-11-22T00:00:00Z,and,F,FRA,17
33352738,2017-10-16T00:00:00Z,iOS,M,DEU,19
53830217,2017-01-01T00:00:00Z,and,M,USA,38
49768268,2018-01-31T00:00:00Z,iOS,F,DEU,40
39493025,2016-12-17T00:00:00Z,iOS,F,BRA,19
49852249,2017-03-18T00:00:00Z,and,F,USA,37
49646136,2017-08-18T00:00:00Z,iOS,M,FRA,17
99403398,2018-01-16T00:00:00Z,iOS,M,USA,24
82865154,2016-06-06T00:00:00Z,and,F,BRA,15
80572818,2017-12-13T00:00:00Z,and,M,USA,30
50143843,2018-01-14T00:00:00Z,and,M,FRA,20
56713439,2017-10-19T00:00:00Z,and,F,USA,21
59106395,2017-10-27T00:00:00Z,and,M,BRA,18
47220274,2017-08-25T00:00:00Z,and,M,USA,25
43421389,2016-08-20T00:00:00Z,and,F,BRA,23
79112602,2015-07-20T00:00:00Z,iOS,M,DEU,30
12023146,2018-02-01T00:00:00Z,and,M,BRA,20
73538427,2017-06-03T00:00:00Z,and,F,BRA,22
90238458,2018-02-23T00:00:00Z,and,M,USA,15
28754604,2017-08-03T00:00:00Z,iOS,M,BRA,40
70049949,2016-08-27T00:00:00Z,iOS,F,BRA,15
56763246,2017-02-08T00:00:00Z,iOS,M,USA,42
66178155,2016-12-29T00:00:00Z,and,M,USA,26
80657304,2017-07-03T00:00:00Z,iOS,M,USA,18
54688189,2016-12-11T00:00:00Z,iOS,F,BRA,19
86883967,2017-04-05T00:00:00Z,and,F,USA,32
34315180,2018-01-30T00:00:00Z,and,M,BRA,25
21838581,2017-06-28T00:00:00Z,iOS,M,USA,45
70754640,2017-02-03T00:00:00Z,and,F,BRA,16
85373354,2017-06-02T00:00:00Z,and,F,USA,21
36133227,2016-03-08T00:00:00Z,and,M,USA,15
31919831,2018-02-11T00:00:00Z,iOS,F,USA,16
21179219,2018-01-18T00:00:00Z,iOS,F,BRA,16
91167453,2015-07-23T00:00:00Z,iOS,M,BRA,18
95885594,2017-11-24T00:00:00Z,and,M,USA,37
66880221,2015-09-02T00:00:00Z,iOS,F,USA,36
97306573,2017-12-30T00:00:00Z,and,F,TUR,17
66422050,2016-10-03T00:00:00Z,iOS,M,TUR,26
57297133,2017-11-14T00:00:00Z,and,M,TUR,20
19276139,2018-02-02T00:00:00Z,and,M,BRA,15
21955043,2017-06-02T00:00:00Z,and,F,USA,27
37922078,2018-02-23T00:00:00Z,and,M,BRA,26
55938012,2018-03-18T00:00:00Z,and,M,BRA,25
94001305,2016-06-07T00:00:00Z,iOS,F,CAN,15
94695237,2018-02-02T00:00:00Z,and,M,USA,23
49626208,2016-01-25T00:00:00Z,and,M,USA,20
89091751,2017-12-29T00:00:00Z,and,F,DEU,16
68633613,2016-05-27T00:00:00Z,and,M,BRA,34
39463379,2017-07-09T00:00:00Z,and,M,USA,26
49457793,2016-12-08T00:00:00Z,iOS,M,DEU,22
55410437,2018-02-23T00:00:00Z,iOS,F,USA,24
26906061,2018-03-01T00:00:00Z,iOS,M,BRA,16
54046612,2018-01-17T00:00:00Z,and,M,DEU,20
51588013,2016-07-20T00:00:00Z,iOS,M,DEU,16
63494421,2017-12-12T00:00:00Z,and,F,BRA,17
90159877,2015-12-27T00:00:00Z,iOS,F,USA,24
56488249,2016-07-03T00:00:00Z,and,F,FRA,28
62906797,2015-05-04T00:00:00Z,iOS,F,BRA,40
19688805,2017-09-29T00:00:00Z,iOS,M,BRA,16
24319499,2017-05-14T00:00:00Z,and,M,DEU,27
29961229,2018-03-13T00:00:00Z,and,F,DEU,22
42765195,2017-10-17T00:00:00Z,iOS,M,DEU,17
95493790,2017-07-19T00:00:00Z,and,M,USA,21
39923584,2017-04-29T00:00:00Z,iOS,F,USA,17
79185289,2017-06-20T00:00:00Z,and,F,BRA,35
16557891,2017-04-27T00:00:00Z,iOS,M,USA,31
46196294,2017-10-16T00:00:00Z,iOS,F,USA,56
23553016,2017-05-26T00:00:00Z,iOS,M,DEU,27
12270741,2017-11-04T00:00:00Z,iOS,M,FRA,21
92077426,2017-10-14T00:00:00Z,and,M,USA,15
23749076,2017-03-11T00:00:00Z,and,M,USA,17
73525680,2015-02-25T00:00:00Z,and,M,USA,24
39170408,2018-02-01T00:00:00Z,iOS,M,USA,21
36629516,2017-08-17T00:00:00Z,and,F,USA,31
88867673,2017-12-24T00:00:00Z,and,F,USA,30
36009758,2016-10-02T00:00:00Z,and,F,USA,16
34142052,2017-10-14T00:00:00Z,iOS,M,BRA,26
99959300,2017-12-07T00:00:00Z,and,M,USA,34
56504457,2018-03-14T00:00:00Z,iOS,F,BRA,17
33702562,2017-06-16T00:00:00Z,iOS,M,BRA,20
43385631,2017-06-24T00:00:00Z,and,F,BRA,25
40905963,2017-11-13T00:00:00Z,iOS,F,BRA,28
48003860,2018-01-07T00:00:00Z,iOS,F,DEU,28
14060635,2017-10-15T00:00:00Z,and,F,BRA,24
36933896,2018-01-30T00:00:00Z,iOS,F,DEU,15
95924183,2017-01-09T00:00:00Z,and,F,USA,19
30728100,2018-03-03T00:00:00Z,and,M,TUR,18
27500442,2018-01-08T00:00:00Z,iOS,M,USA,18
38715890,2017-03-25T00:00:00Z,iOS,M,BRA,23
25003238,2017-02-18T00:00:00Z,iOS,F,USA,20
46638783,2018-02-25T00:00:00Z,and,M,USA,18
24073229,2017-10-04T00:00:00Z,iOS,M,USA,25
72817794,2017-07-22T00:00:00Z,and,M,BRA,34
12192203,2016-02-14T00:00:00Z,and,M,USA,15
46074245,2017-12-31T00:00:00Z,and,F,TUR,15
40159125,2017-08-13T00:00:00Z,iOS,M,USA,30
41152742,2017-12-25T00:00:00Z,and,F,DEU,22
13514062,2016-10-06T00:00:00Z,iOS,M,BRA,22
23591815,2017-01-26T00:00:00Z,iOS,M,BRA,17
34928997,2017-09-22T00:00:00Z,iOS,F,USA,50
85453681,2015-07-19T00:00:00Z,iOS,F,FRA,15
18757836,2017-12-22T00:00:00Z,iOS,F,BRA,30
37429043,2018-02-14T00:00:00Z,iOS,F,BRA,26
63086491,2018-02-13T00:00:00Z,and,M,USA,30
66956522,2015-07-10T00:00:00Z,and,F,BRA,21
70154200,2018-01-08T00:00:00Z,iOS,F,BRA,36
72997078,2017-10-05T00:00:00Z,and,F,DEU,17
33116303,2017-08-14T00:00:00Z,and,F,DEU,46
51451437,2018-02-08T00:00:00Z,and,M,DEU,30
84798727,2016-06-01T00:00:00Z,iOS,M,USA,19
14885028,2018-03-05T00:00:00Z,and,F,CAN,24
54473542,2018-01-15T00:00:00Z,iOS,M,USA,19
54940867,2018-02-21T00:00:00Z,and,F,BRA,18
55565560,2017-12-29T00:00:00Z,and,F,USA,48
79668143,2017-07-17T00:00:00Z,and,F,USA,16
45812729,2018-03-11T00:00:00Z,and,F,TUR,49
79665346,2016-06-02T00:00:00Z,and,M,FRA,23
35286776,2017-02-13T00:00:00Z,iOS,F,BRA,15
71583122,2018-02-13T00:00:00Z,and,F,TUR,19
62558800,2017-10-26T00:00:00Z,and,M,USA,34
46030282,2017-11-05T00:00:00Z,iOS,F,BRA,40
93585241,2018-01-04T00:00:00Z,iOS,F,BRA,20
52513872,2016-11-07T00:00:00Z,and,F,USA,64
55169421,2017-04-23T00:00:00Z,iOS,M,TUR,36
39753484,2017-01-25T00:00:00Z,iOS,M,USA,18
72566838,2017-08-26T00:00:00Z,iOS,M,USA,17
63010175,2017-08-05T00:00:00Z,and,M,BRA,29
47937904,2016-09-26T00:00:00Z,and,F,BRA,35
52684032,2017-09-07T00:00:00Z,iOS,F,TUR,21
63739868,2015-04-22T00:00:00Z,and,M,TUR,35
23593198,2018-02-08T00:00:00Z,and,F,USA,16
56441885,2015-08-14T00:00:00Z,and,F,USA,28
12701057,2018-02-26T00:00:00Z,iOS,M,TUR,16
49176758,2017-10-15T00:00:00Z,iOS,F,BRA,17
30295444,2017-08-14T00:00:00Z,and,F,TUR,21
39436152,2017-10-27T00:00:00Z,iOS,M,BRA,18
18991543,2017-03-04T00:00:00Z,and,M,USA,17
81834213,2017-08-31T00:00:00Z,iOS,F,USA,30
27229586,2017-11-18T00:00:00Z,and,F,USA,21
58744633,2017-11-29T00:00:00Z,and,F,BRA,25
28171436,2015-01-16T00:00:00Z,and,F,BRA,15
60787143,2018-03-14T00:00:00Z,and,F,TUR,55
92049651,2017-10-16T00:00:00Z,and,F,BRA,22
70051664,2018-01-02T00:00:00Z,iOS,M,BRA,20
89481074,2018-03-07T00:00:00Z,and,M,USA,23
77823209,2017-08-12T00:00:00Z,and,M,BRA,18
65123099,2018-02-26T00:00:00Z,iOS,F,USA,20
30265412,2017-06-24T00:00:00Z,and,M,BRA,15
66656538,2017-08-15T00:00:00Z,and,M,USA,17
64243357,2016-12-12T00:00:00Z,and,M,DEU,20
34832168,2018-01-12T00:00:00Z,and,M,BRA,23
82982904,2018-01-09T00:00:00Z,and,F,USA,22
75685020,2016-07-20T00:00:00Z,and,F,USA,15
59175323,2017-11-25T00:00:00Z,iOS,F,USA,15
46087856,2017-07-16T00:00:00Z,and,F,FRA,21
96397463,2017-08-02T00:00:00Z,and,M,USA,31
98772739,2017-06-19T00:00:00Z,and,F,BRA,41
44668633,2017-06-09T00:00:00Z,iOS,M,USA,19
45467205,2015-09-20T00:00:00Z,iOS,F,USA,18
35757866,2018-01-31T00:00:00Z,and,M,FRA,16
31925103,2017-04-01T00:00:00Z,and,M,USA,52
29433721,2017-10-22T00:00:00Z,and,M,DEU,23
22094292,2018-03-07T00:00:00Z,iOS,F,BRA,29
81155587,2018-02-05T00:00:00Z,and,M,BRA,17
59365724,2017-10-08T00:00:00Z,iOS,M,FRA,15
77236417,2017-04-30T00:00:00Z,and,F,DEU,15
94526980,2017-12-27T00:00:00Z,and,M,USA,17
99686371,2015-11-13T00:00:00Z,and,F,BRA,27
18489324,2018-01-26T00:00:00Z,iOS,M,CAN,29
53722306,2015-10-19T00:00:00Z,iOS,F,TUR,32
78779515,2016-11-04T00:00:00Z,and,F,USA,23
41107076,2017-05-25T00:00:00Z,iOS,M,USA,54
94102352,2017-10-05T00:00:00Z,and,F,FRA,17
50498394,2017-06-26T00:00:00Z,and,F,BRA,54
88850747,2018-01-25T00:00:00Z,iOS,M,TUR,23
62991703,2016-09-30T00:00:00Z,and,F,BRA,16
96650729,2017-09-21T00:00:00Z,and,F,BRA,18
74585845,2016-02-27T00:00:00Z,and,F,USA,57
41467559,2017-11-04T00:00:00Z,and,M,TUR,15
12434186,2018-01-29T00:00:00Z,iOS,F,CAN,17
78394137,2015-04-23T00:00:00Z,and,M,BRA,26
18761087,2017-12-31T00:00:00Z,and,M,USA,18
92744557,2018-01-29T00:00:00Z,iOS,M,USA,26
27875279,2016-08-24T00:00:00Z,iOS,F,DEU,16
76234609,2017-08-10T00:00:00Z,and,M,BRA,17
23000246,2017-03-24T00:00:00Z,iOS,M,USA,41
63436412,2018-03-12T00:00:00Z,iOS,F,BRA,16
14385443,2018-03-13T00:00:00Z,and,M,USA,21
19064893,2016-12-23T00:00:00Z,and,M,DEU,19
24485107,2017-06-18T00:00:00Z,iOS,M,TUR,33
57563989,2017-07-21T00:00:00Z,and,M,USA,17
77273621,2017-11-16T00:00:00Z,and,M,TUR,15
23314417,2017-02-10T00:00:00Z,iOS,F,USA,15
37532163,2017-12-25T00:00:00Z,and,M,USA,15
31581431,2018-03-04T00:00:00Z,and,M,USA,30
79752933,2016-09-07T00:00:00Z,and,M,USA,15
78100428,2018-02-02T00:00:00Z,and,M,CAN,16
23777803,2017-03-28T00:00:00Z,and,M,TUR,20
22245204,2018-01-10T00:00:00Z,and,M,FRA,16
79098750,2017-11-25T00:00:00Z,and,F,USA,24
70534083,2016-07-30T00:00:00Z,and,M,FRA,23
54778330,2017-07-27T00:00:00Z,iOS,F,USA,23
60302263,2016-09-05T00:00:00Z,iOS,M,FRA,20
47861687,2018-02-14T00:00:00Z,iOS,M,BRA,35
36109974,2015-07-07T00:00:00Z,and,F,BRA,16
97456844,2016-07-31T00:00:00Z,iOS,F,USA,19
59782099,2017-10-05T00:00:00Z,and,F,TUR,33
39668119,2016-06-09T00:00:00Z,and,F,CAN,19
66633416,2018-01-21T00:00:00Z,and,F,FRA,26
31587526,2018-01-23T00:00:00Z,iOS,M,BRA,28
54091663,2016-09-23T00:00:00Z,and,M,TUR,17
53169792,2017-12-02T00:00:00Z,and,F,USA,27
40507446,2017-08-15T00:00:00Z,iOS,M,BRA,20
79902702,2017-11-08T00:00:00Z,and,M,TUR,37
12133099,2017-09-01T00:00:00Z,and,F,USA,16
23796633,2018-03-12T00:00:00Z,iOS,M,TUR,16
34556343,2016-11-11T00:00:00Z,iOS,M,FRA,15
30896447,2018-02-01T00:00:00Z,and,F,TUR,41
15872340,2018-03-10T00:00:00Z,and,M,USA,22
17267543,2016-10-15T00:00:00Z,iOS,M,USA,46
46304724,2015-12-30T00:00:00Z,and,M,USA,48
18331960,2017-02-17T00:00:00Z,and,M,USA,15
27116544,2018-01-31T00:00:00Z,and,F,USA,16
71329192,2018-03-11T00:00:00Z,and,M,TUR,21
32185859,2018-01-11T00:00:00Z,iOS,F,USA,27
44017951,2017-09-10T00:00:00Z,and,F,FRA,25
69188692,2018-03-18T00:00:00Z,iOS,M,USA,17
24864508,2017-07-07T00:00:00Z,iOS,M,USA,15
83575345,2017-06-29T00:00:00Z,iOS,F,CAN,22
37574201,2018-02-17T00:00:00Z,iOS,F,BRA,54
93632923,2018-02-01T00:00:00Z,and,F,BRA,16
11993158,2016-02-12T00:00:00Z,and,M,BRA,45
85230607,2017-12-11T00:00:00Z,and,M,BRA,22
67418362,2017-07-04T00:00:00Z,iOS,F,TUR,22
75099309,2017-10-06T00:00:00Z,and,F,USA,25
42944782,2017-02-15T00:00:00Z,and,F,FRA,37
86597092,2017-11-18T00:00:00Z,iOS,M,TUR,42
74385399,2017-08-02T00:00:00Z,and,M,BRA,45
51716293,2018-01-05T00:00:00Z,and,F,BRA,19
51382898,2016-03-05T00:00:00Z,and,F,USA,16
22114882,2016-09-15T00:00:00Z,and,F,FRA,32
11484951,2016-10-16T00:00:00Z,iOS,M,DEU,23
43604900,2017-08-14T00:00:00Z,and,F,USA,21
94267739,2017-06-27T00:00:00Z,and,M,USA,35
49994509,2017-01-24T00:00:00Z,iOS,M,DEU,26
75063662,2018-02-19T00:00:00Z,and,F,DEU,27
87584916,2017-11-26T00:00:00Z,iOS,M,DEU,15
55037982,2015-12-22T00:00:00Z,iOS,F,BRA,20
76186233,2016-10-01T00:00:00Z,iOS,M,USA,30
78125417,2018-01-10T00:00:00Z,and,F,DEU,20
39090148,2017-05-22T00:00:00Z,iOS,M,TUR,38
86378708,2017-10-13T00:00:00Z,and,M,BRA,19
54098523,2018-02-16T00:00:00Z,and,M,USA,19
56962243,2015-10-29T00:00:00Z,and,M,USA,19
73621343,2016-03-25T00:00:00Z,and,F,DEU,34
79502423,2017-10-09T00:00:00Z,and,F,USA,15
75300108,2017-10-18T00:00:00Z,and,F,BRA,20
55256519,2017-04-26T00:00:00Z,and,F,USA,47
61521072,2016-05-22T00:00:00Z,iOS,M,USA,29
81941390,2017-01-27T00:00:00Z,and,F,DEU,15
69844848,2017-03-27T00:00:00Z,and,M,TUR,17
45711959,2017-10-10T00:00:00Z,iOS,F,USA,17
85171781,2017-12-01T00:00:00Z,and,F,BRA,16
70238662,2017-06-21T00:00:00Z,iOS,F,BRA,22
63813950,2017-07-11T00:00:00Z,iOS,F,BRA,31
72327320,2017-10-02T00:00:00Z,and,M,FRA,22
34727268,2018-03-05T00:00:00Z,and,M,DEU,17
54869366,2017-12-06T00:00:00Z,and,F,USA,18
62247214,2017-05-29T00:00:00Z,and,M,BRA,24
19289546,2018-03-15T00:00:00Z,and,M,USA,20
68482519,2017-11-30T00:00:00Z,and,M,FRA,15
55788632,2018-02-14T00:00:00Z,iOS,M,BRA,26
14142536,2017-11-03T00:00:00Z,and,F,TUR,23
98510377,2017-09-11T00:00:00Z,and,M,CAN,29
94012495,2017-08-30T00:00:00Z,and,F,TUR,25
79971505,2018-02-12T00:00:00Z,and,F,BRA,16
74107786,2017-01-03T00:00:00Z,iOS,F,FRA,27
22951303,2017-09-22T00:00:00Z,and,F,BRA,15
32189288,2017-11-22T00:00:00Z,and,F,USA,31
75084235,2015-12-11T00:00:00Z,iOS,M,CAN,17
41433397,2016-04-18T00:00:00Z,and,M,USA,17
94000229,2018-03-17T00:00:00Z,and,M,FRA,25
17256724,2016-12-06T00:00:00Z,iOS,F,USA,19
18419458,2017-08-22T00:00:00Z,iOS,F,USA,18
52170935,2017-04-16T00:00:00Z,and,M,BRA,17
51718199,2017-03-14T00:00:00Z,and,M,USA,49
65069400,2016-11-14T00:00:00Z,and,F,TUR,24
95585424,2017-05-22T00:00:00Z,and,M,USA,29
28939162,2018-01-15T00:00:00Z,iOS,F,USA,49
29401241,2017-05-24T00:00:00Z,iOS,M,BRA,18
22125486,2017-11-10T00:00:00Z,and,F,USA,22
25099242,2018-02-21T00:00:00Z,and,F,USA,16
55489456,2016-11-18T00:00:00Z,iOS,M,USA,18
92500585,2017-12-09T00:00:00Z,iOS,M,USA,15
95357611,2018-01-03T00:00:00Z,and,F,DEU,22
96814835,2016-10-01T00:00:00Z,and,F,FRA,19
40672075,2015-12-23T00:00:00Z,and,F,USA,56
64450559,2017-05-14T00:00:00Z,and,F,USA,27
26742480,2017-04-12T00:00:00Z,and,M,BRA,17
55784448,2017-10-01T00:00:00Z,iOS,F,BRA,16
52570559,2017-02-22T00:00:00Z,iOS,M,BRA,22
67240767,2018-03-03T00:00:00Z,iOS,M,DEU,20
48739404,2017-09-18T00:00:00Z,iOS,F,BRA,17
97700948,2015-06-30T00:00:00Z,iOS,M,BRA,44
35933824,2016-11-04T00:00:00Z,and,F,BRA,20
82611576,2017-11-30T00:00:00Z,iOS,M,USA,18
70133828,2018-02-25T00:00:00Z,and,F,USA,35
84312284,2017-07-01T00:00:00Z,and,F,FRA,15
74740443,2017-04-27T00:00:00Z,and,F,DEU,15
13458742,2016-07-07T00:00:00Z,and,M,USA,64
98388535,2017-09-09T00:00:00Z,and,M,USA,15
95494895,2016-05-25T00:00:00Z,and,M,BRA,26
39967226,2016-08-17T00:00:00Z,and,F,FRA,20
51934156,2017-12-24T00:00:00Z,and,M,DEU,21
65268096,2017-11-14T00:00:00Z,and,M,USA,44
94824520,2017-02-10T00:00:00Z,and,F,USA,61
70155628,2017-06-07T00:00:00Z,and,M,BRA,40
83993048,2017-05-26T00:00:00Z,and,M,BRA,16
28093859,2017-03-27T00:00:00Z,iOS,F,DEU,32
29920733,2018-03-06T00:00:00Z,and,F,USA,17
83893161,2016-09-21T00:00:00Z,and,M,TUR,22
93897985,2018-03-16T00:00:00Z,and,F,CAN,61
22323774,2016-12-30T00:00:00Z,and,M,USA,25
22488712,2015-11-02T00:00:00Z,iOS,F,DEU,39
38777210,2017-06-20T00:00:00Z,iOS,F,DEU,18
63190961,2018-02-15T00:00:00Z,iOS,F,BRA,24
11602053,2018-02-27T00:00:00Z,iOS,F,BRA,38
15878779,2017-02-05T00:00:00Z,iOS,M,DEU,29
56852884,2018-03-15T00:00:00Z,and,F,BRA,15
89511954,2017-06-08T00:00:00Z,and,F,USA,22
68822971,2016-09-10T00:00:00Z,iOS,M,USA,42
13685631,2015-04-14T00:00:00Z,and,M,USA,22
51061774,2015-06-28T00:00:00Z,and,F,USA,22
82398800,2017-08-15T00:00:00Z,iOS,F,USA,15
96776593,2016-01-24T00:00:00Z,and,M,USA,22
89704541,2017-06-23T00:00:00Z,and,M,USA,28
83916357,2017-06-10T00:00:00Z,and,M,BRA,16
96090587,2016-08-09T00:00:00Z,iOS,F,USA,23
96666248,2018-03-16T00:00:00Z,and,F,USA,16
46952616,2018-03-18T00:00:00Z,and,M,USA,19
94484021,2017-01-16T00:00:00Z,and,M,BRA,17
26962875,2016-09-19T00:00:00Z,iOS,F,BRA,23
31015529,2018-01-10T00:00:00Z,and,M,USA,20
29029299,2017-01-20T00:00:00Z,and,F,BRA,25
67585543,2017-10-07T00:00:00Z,and,M,DEU,19
45387730,2016-07-24T00:00:00Z,and,F,USA,23
83763046,2017-10-17T00:00:00Z,iOS,F,USA,16
14558102,2017-10-12T00:00:00Z,iOS,M,USA,17
94991890,2017-11-23T00:00:00Z,and,F,FRA,20
37190417,2015-08-12T00:00:00Z,iOS,M,USA,30
71640318,2016-03-21T00:00:00Z,and,M,BRA,17
93077268,2015-12-07T00:00:00Z,iOS,F,TUR,17
44534223,2017-07-06T00:00:00Z,iOS,M,FRA,17
62376081,2018-01-09T00:00:00Z,and,M,CAN,42
50421445,2018-01-29T00:00:00Z,and,M,BRA,25
12140081,2017-05-26T00:00:00Z,and,F,USA,26
12751749,2015-10-10T00:00:00Z,and,M,BRA,15
28313353,2018-02-25T00:00:00Z,iOS,M,DEU,16
81495670,2017-03-23T00:00:00Z,iOS,F,BRA,29
97613666,2017-06-19T00:00:00Z,iOS,F,USA,18
65266666,2018-02-18T00:00:00Z,and,M,TUR,28
34825448,2015-07-23T00:00:00Z,and,M,USA,15
23903434,2017-10-13T00:00:00Z,iOS,M,BRA,33
96122831,2018-02-16T00:00:00Z,and,M,BRA,16
84713611,2018-03-10T00:00:00Z,iOS,F,USA,30
98384775,2017-01-22T00:00:00Z,iOS,F,USA,19
12155032,2016-05-19T00:00:00Z,iOS,M,USA,18
82016031,2017-12-23T00:00:00Z,iOS,M,USA,28
29541432,2017-02-14T00:00:00Z,and,F,TUR,16
83731017,2017-11-15T00:00:00Z,and,F,BRA,21
66965248,2015-08-13T00:00:00Z,and,M,CAN,24
57202110,2018-03-09T00:00:00Z,iOS,M,USA,29
79610334,2017-07-23T00:00:00Z,and,M,USA,23
40907367,2017-03-19T00:00:00Z,and,F,BRA,24
36422914,2018-03-14T00:00:00Z,and,M,BRA,31
52207135,2017-03-07T00:00:00Z,and,F,USA,21
71853237,2016-11-06T00:00:00Z,and,F,TUR,40
21777440,2017-05-22T00:00:00Z,iOS,M,FRA,26
61533397,2017-11-23T00:00:00Z,and,F,USA,28
76789902,2017-04-21T00:00:00Z,iOS,F,USA,26
58673920,2017-12-28T00:00:00Z,and,M,USA,17
95272477,2018-02-26T00:00:00Z,iOS,M,USA,28
74237942,2018-03-14T00:00:00Z,iOS,M,BRA,15
41158659,2018-03-17T00:00:00Z,and,F,BRA,25
54773932,2017-04-09T00:00:00Z,and,F,BRA,15
89039290,2017-05-16T00:00:00Z,iOS,F,DEU,41
21831349,2017-08-29T00:00:00Z,iOS,F,TUR,16
20919407,2017-11-03T00:00:00Z,iOS,M,TUR,20
49872017,2016-11-22T00:00:00Z,and,M,FRA,28
48224142,2018-02-28T00:00:00Z,and,M,BRA,29
73214443,2017-05-25T00:00:00Z,and,M,BRA,16
45683086,2017-05-04T00:00:00Z,and,M,FRA,19
19161594,2018-03-15T00:00:00Z,iOS,M,USA,22
68812754,2015-07-12T00:00:00Z,and,F,BRA,31
36789891,2016-07-26T00:00:00Z,and,F,USA,15
80095304,2016-10-17T00:00:00Z,iOS,M,BRA,16
90551122,2017-10-29T00:00:00Z,and,F,BRA,21
78057317,2017-09-18T00:00:00Z,iOS,M,BRA,16
69913840,2017-08-17T00:00:00Z,and,M,CAN,49
24307023,2017-02-27T00:00:00Z,and,M,BRA,38
98672380,2018-02-26T00:00:00Z,iOS,M,USA,36
45145782,2017-12-30T00:00:00Z,and,F,DEU,27
70138635,2016-09-27T00:00:00Z,and,F,BRA,22
53067830,2015-11-16T00:00:00Z,and,M,DEU,16
76528529,2015-12-31T00:00:00Z,iOS,F,USA,26
71943134,2017-11-14T00:00:00Z,iOS,F,USA,20
21355689,2017-08-08T00:00:00Z,iOS,M,TUR,22
78241835,2016-02-04T00:00:00Z,and,M,DEU,23
47227685,2018-01-09T00:00:00Z,and,F,CAN,18
35165394,2017-06-03T00:00:00Z,iOS,F,USA,19
12463087,2017-10-06T00:00:00Z,and,M,FRA,25
78088863,2015-10-06T00:00:00Z,and,F,USA,24
16346332,2017-09-10T00:00:00Z,iOS,M,BRA,24
56790287,2017-11-13T00:00:00Z,and,F,BRA,15
43796303,2017-10-20T00:00:00Z,and,M,USA,19
29134627,2018-03-04T00:00:00Z,iOS,F,BRA,22
48559124,2016-10-06T00:00:00Z,iOS,F,USA,25
57886319,2016-01-09T00:00:00Z,iOS,F,USA,33
43417239,2017-11-08T00:00:00Z,and,F,TUR,19
61302071,2017-04-19T00:00:00Z,and,F,BRA,19
74750363,2017-06-18T00:00:00Z,iOS,F,DEU,15
47086071,2016-03-13T00:00:00Z,and,F,USA,25
72720923,2017-07-06T00:00:00Z,and,M,TUR,24
55009928,2017-03-28T00:00:00Z,and,F,BRA,15
53131459,2017-11-30T00:00:00Z,iOS,F,USA,20
58185189,2018-02-02T00:00:00Z,iOS,F,USA,36
26011668,2017-09-07T00:00:00Z,and,M,FRA,15
53057305,2017-11-20T00:00:00Z,and,M,FRA,23
89885372,2015-06-14T00:00:00Z,and,M,TUR,19
34420256,2016-10-21T00:00:00Z,and,F,USA,33
62875115,2015-03-19T00:00:00Z,and,F,CAN,17
20986032,2016-12-18T00:00:00Z,and,M,FRA,50
98580504,2017-08-25T00:00:00Z,and,F,BRA,18
15691856,2016-06-17T00:00:00Z,and,M,BRA,15
41767185,2016-11-08T00:00:00Z,and,F,USA,27
73186537,2016-09-19T00:00:00Z,iOS,M,USA,22
73332486,2017-03-21T00:00:00Z,iOS,M,USA,27
16142032,2017-11-09T00:00:00Z,iOS,M,USA,21
76559470,2017-11-29T00:00:00Z,iOS,M,USA,16
76533136,2017-08-19T00:00:00Z,iOS,M,BRA,32
93962860,2016-01-07T00:00:00Z,and,F,USA,20
92554534,2017-12-20T00:00:00Z,and,M,USA,16
16156173,2017-06-19T00:00:00Z,and,F,TUR,18
21761879,2017-01-15T00:00:00Z,iOS,F,BRA,41
48660845,2016-03-05T00:00:00Z,iOS,M,CAN,17
28774902,2017-09-15T00:00:00Z,iOS,F,TUR,20
57181299,2017-08-18T00:00:00Z,and,F,BRA,35
42720595,2017-03-08T00:00:00Z,and,M,TUR,30
56677879,2016-04-20T00:00:00Z,iOS,M,TUR,19
48330734,2017-02-20T00:00:00Z,and,M,BRA,17
75540127,2016-05-28T00:00:00Z,and,F,BRA,24
81045973,2018-02-25T00:00:00Z,iOS,F,BRA,18
60424500,2017-12-08T00:00:00Z,iOS,M,BRA,34
15601690,2017-03-30T00:00:00Z,iOS,M,BRA,67
80310861,2015-08-13T00:00:00Z,iOS,F,CAN,17
64200398,2017-04-03T00:00:00Z,and,F,TUR,15
24225638,2015-09-09T00:00:00Z,and,M,CAN,21
53489105,2018-03-09T00:00:00Z,and,F,TUR,37
90824654,2018-03-08T00:00:00Z,and,F,USA,22
30508963,2017-12-05T00:00:00Z,and,F,USA,33
27622267,2017-07-26T00:00:00Z,iOS,F,TUR,15
87159940,2017-09-03T00:00:00Z,and,M,FRA,46
71055265,2018-02-25T00:00:00Z,and,M,USA,24
68396784,2016-12-16T00:00:00Z,and,M,BRA,19
24939120,2018-03-10T00:00:00Z,iOS,F,USA,17
63332905,2017-10-28T00:00:00Z,and,M,USA,17
23732643,2018-01-18T00:00:00Z,and,F,BRA,74
57288872,2017-08-16T00:00:00Z,iOS,M,BRA,17
56232877,2016-09-07T00:00:00Z,and,F,BRA,42
54877582,2017-04-07T00:00:00Z,and,M,BRA,22
24274573,2017-08-09T00:00:00Z,iOS,M,BRA,17
